,Data,Mes,Dia_do_Ano,Hora_Dia,Radiacao,Cobertura_de_Nuvens,Veloc_Vento,Classe_Estabilidade
679,2023-01-29,1,29,8,288.52526357766845,37.93958069294791,2.517258716677777,C
680,2023-01-29,1,29,9,943.7891533796296,83.20184287851151,9.725628334713056,C
681,2023-01-29,1,29,10,137.77836083377076,55.28737111430249,1.4260730788655422,B
682,2023-01-29,1,29,11,850.2563388647371,24.71667382550108,6.618934407502911,C
683,2023-01-29,1,29,12,849.6544909523659,77.75239519741658,9.84101518085417,C
684,2023-01-29,1,29,13,348.5309985862317,39.063838029283936,6.908667998049835,D
685,2023-01-29,1,29,14,516.9477073292986,11.898846062801315,1.6087386051382586,B
686,2023-01-29,1,29,15,623.9150104667934,80.14033472260101,4.46656000301938,C
687,2023-01-29,1,29,16,161.7894593623251,38.22741764929701,3.622913385482056,C
688,2023-01-29,1,29,17,410.18254965988933,55.631537185016946,5.6829600446359265,D
689,2023-01-29,1,29,18,778.5568921640313,79.541390911516,10.789896779460358,D
690,2023-01-29,1,29,19,306.4863930994981,29.60537563967658,0.7535795294478921,D
691,2023-01-29,1,29,20,590.2769013173094,50.32239592913249,7.3865042329010375,D
692,2023-01-29,1,29,21,923.4371806518375,25.77643316230653,10.597544041233881,D
693,2023-01-29,1,29,22,280.5813476181522,10.059945534863889,8.123229605108255,D
694,2023-01-29,1,29,23,113.96630699707326,87.64821939948682,1.5631849756138385,D
695,2023-01-29,1,29,24,78.24225617517581,8.616689802903476,4.8112194678129825,D
696,2023-01-30,1,30,1,885.5868009429554,9.576244937645317,2.5544151725762982,E
697,2023-01-30,1,30,2,617.6504786792161,77.00817881862064,8.265504228600886,D
698,2023-01-30,1,30,3,817.7995997303218,36.9757366096528,9.050179866534705,D
699,2023-01-30,1,30,4,196.23471624820394,95.30740481573223,5.82987526728728,D
700,2023-01-30,1,30,5,611.4111806768469,12.135856080476637,0.21373861726763244,D
701,2023-01-30,1,30,6,501.19733957269034,61.15337114773464,0.3566399535981242,B
702,2023-01-30,1,30,7,367.6870887888334,74.55304721588165,5.789449983333837,D
703,2023-01-30,1,30,8,880.84521499884,37.632271345334836,9.16135424411882,C
704,2023-01-30,1,30,9,15.112449128935625,82.15205546653347,6.251698342901487,D
705,2023-01-30,1,30,10,905.074888764414,45.46076706331481,10.829341795170022,C
706,2023-01-30,1,30,11,255.7811278991311,73.71845821944169,7.2340333562190215,D
707,2023-01-30,1,30,12,961.5123541337932,15.322151460699185,7.680442761796381,C
708,2023-01-30,1,30,13,285.4195076332094,89.7958838105748,6.126179484528763,D
709,2023-01-30,1,30,14,122.05160631043564,19.389647578384906,1.393444289546715,B
710,2023-01-30,1,30,15,769.8595897587155,22.699719953728113,5.041615373269441,C
711,2023-01-30,1,30,16,45.60523453791342,61.284666880799,9.909239402957997,D
712,2023-01-30,1,30,17,855.7305561877348,44.48289026168377,2.943665067309942,B
713,2023-01-30,1,30,18,94.89622379633423,77.84407643423948,7.686816292489837,D
714,2023-01-30,1,30,19,973.5109435668279,21.118837838776848,6.677344643429008,D
715,2023-01-30,1,30,20,64.18701992191882,77.12304031166065,8.301639440019017,D
716,2023-01-30,1,30,21,322.0173461743315,36.652296143696084,9.6557583525224,D
717,2023-01-30,1,30,22,971.3674017855403,34.099175645196844,0.33264889300791356,D
718,2023-01-30,1,30,23,958.492358521562,87.59345597794707,11.002692999312957,D
719,2023-01-30,1,30,24,713.8206024064708,88.51281593355415,8.877703902277164,D
720,2023-01-31,1,31,1,388.52988905539627,57.894148066340875,4.1442793001923155,D
721,2023-01-31,1,31,2,805.1056506813856,26.072131295539545,0.5811750694923088,D
722,2023-01-31,1,31,3,752.5418670566218,29.02709800685829,5.977450491909739,D
723,2023-01-31,1,31,4,226.44938764838375,63.50293583954078,4.971449717438361,D
724,2023-01-31,1,31,5,322.0369797661558,33.271848371537935,8.59301074232863,D
725,2023-01-31,1,31,6,139.57452800178427,97.17429850043973,4.896621346466696,C
726,2023-01-31,1,31,7,237.68572125746016,28.97082568925332,11.223140745708644,D
727,2023-01-31,1,31,8,52.13423869847603,58.29308631001274,0.4379714780061897,B
728,2023-01-31,1,31,9,788.66971990933,82.25444480964707,10.81555018613932,C
729,2023-01-31,1,31,10,421.4468954541528,1.7309652935887376,1.6386345691850985,B
730,2023-01-31,1,31,11,711.0055652957892,30.12797163743456,6.499727300624448,C
731,2023-01-31,1,31,12,366.6310305796499,82.90178536065005,0.03479658583221988,B
732,2023-01-31,1,31,13,967.3972402889946,14.415337276254558,10.967761761911586,C
733,2023-01-31,1,31,14,573.5256200172122,57.60974442630168,2.6184034745201292,B
734,2023-01-31,1,31,15,857.3173067999048,91.5108064733921,11.290366822584648,C
735,2023-01-31,1,31,16,753.0055629288886,1.27584318980265,9.701562023675143,C
736,2023-01-31,1,31,17,145.46361553668248,75.47462760217736,2.5809909613221578,C
737,2023-01-31,1,31,18,291.41862974763774,15.985473556505402,0.19888382969839047,D
738,2023-01-31,1,31,19,851.5820846115,56.33866080566558,9.448482915959598,D
739,2023-01-31,1,31,20,46.76333880078086,20.125924831962372,7.555619101420804,D
740,2023-01-31,1,31,21,860.916881999739,88.35409161549207,5.689773989883766,D
741,2023-01-31,1,31,22,103.34590830364763,3.7856706034506193,3.123938728073056,E
742,2023-01-31,1,31,23,337.9901712026021,32.67870748202436,4.784484748825515,D
743,2023-01-31,1,31,24,113.53492911585656,49.58557268438765,1.9456816756111144,D
744,2023-02-01,2,32,1,660.114874644329,52.82692974665966,10.60634187633797,D
745,2023-02-01,2,32,2,944.5397163482023,25.139123596916868,8.447260842906084,D
746,2023-02-01,2,32,3,61.22976513836989,73.47565172610093,10.167041772021374,D
747,2023-02-01,2,32,4,626.2366992416406,40.30187911044762,0.5332994230084551,D
748,2023-02-01,2,32,5,502.4806085470819,40.94262000802254,9.845733244795387,D
749,2023-02-01,2,32,6,21.837352000665206,9.956217306668902,0.6599686155908046,B
750,2023-02-01,2,32,7,799.7021943265848,84.53900000304486,0.5231699682553398,A
751,2023-02-01,2,32,8,414.3113506214084,74.27849359658981,5.574888421619949,D
752,2023-02-01,2,32,9,964.6501455221976,51.58810778372679,7.812968442768167,C
753,2023-02-01,2,32,10,192.6276040213505,0.8039260752934374,7.642464848116022,D
754,2023-02-01,2,32,11,25.04793020503424,87.50577254149493,5.475127149280724,C
755,2023-02-01,2,32,12,770.7234156826432,2.0389101093472473,0.4061424720149152,A
756,2023-02-01,2,32,13,710.5069475086925,94.04886660147254,7.298966880594277,C
757,2023-02-01,2,32,14,112.85809163587139,23.33179788009997,3.7544168975412875,C
758,2023-02-01,2,32,15,476.5507844748758,54.079400231350675,5.215778239065581,D
759,2023-02-01,2,32,16,853.7026546631236,44.98152754717973,2.339878414985966,B
760,2023-02-01,2,32,17,72.84888288275816,41.66499899171525,10.822314389869192,D
761,2023-02-01,2,32,18,193.03458504792994,42.74492568481515,0.17882838118167121,D
762,2023-02-01,2,32,19,461.3835227807274,12.506854944205648,6.093933214901663,D
763,2023-02-01,2,32,20,140.80375220578108,14.314456544110465,0.17040740419281705,D
764,2023-02-01,2,32,21,181.57672551160056,88.2714786042774,7.8815285170662435,D
765,2023-02-01,2,32,22,760.5770114857916,0.5934769098596249,3.6274320123819987,E
766,2023-02-01,2,32,23,864.0041527714977,60.46741626817319,3.5321029441118146,D
767,2023-02-01,2,32,24,201.55627241228174,87.88045560864339,2.429895937597251,E
768,2023-02-02,2,33,1,633.3744608438024,73.84098933589011,0.005511770555013189,D
769,2023-02-02,2,33,2,959.7904728763787,17.639116198277993,10.515651413079665,D
770,2023-02-02,2,33,3,78.3071913588452,90.81935937344578,9.280273704433991,D
771,2023-02-02,2,33,4,775.359256567061,80.67067500145049,9.581807018971581,D
772,2023-02-02,2,33,5,277.2856782149382,95.30319349455296,0.5839292294233477,D
773,2023-02-02,2,33,6,113.34488723941625,80.46054241641197,3.481161968007668,C
774,2023-02-02,2,33,7,198.4895634937993,33.32283186357002,2.741554359632443,C
775,2023-02-02,2,33,8,563.7119574433286,40.509519939170616,4.5208403887475095,C
776,2023-02-02,2,33,9,87.99748259892128,63.65264443795405,10.067427720352043,D
777,2023-02-02,2,33,10,921.1147965611169,65.63793561080574,4.776539540719819,B
778,2023-02-02,2,33,11,956.8887072420534,70.58873370127043,9.052406138806466,C
779,2023-02-02,2,33,12,822.8288229864019,16.92972411956103,2.4189852014096918,B
780,2023-02-02,2,33,13,178.88858591383502,57.861952625466465,1.219294899324195,B
781,2023-02-02,2,33,14,74.86886728013995,49.115828535042596,4.532082483193142,C
782,2023-02-02,2,33,15,205.7839497105772,57.35966194911002,9.936526761269636,D
783,2023-02-02,2,33,16,345.15471202082637,13.171618853293587,0.28044423538421315,B
784,2023-02-02,2,33,17,464.9369293512331,55.90574868873194,1.0637257604105599,B
785,2023-02-02,2,33,18,88.5730375579972,56.490307850559574,1.3116595703100546,D
786,2023-02-02,2,33,19,523.4156952487746,90.64842427216875,4.668499778718277,D
787,2023-02-02,2,33,20,653.0324976443426,72.18482837838359,3.0210711992052186,D
788,2023-02-02,2,33,21,379.83573025463903,11.783710726089225,9.874839178102992,D
789,2023-02-02,2,33,22,566.5328887898795,78.29720827890065,1.5281835487632958,D
790,2023-02-02,2,33,23,810.6631988717749,85.35566726335634,10.847023216527925,D
791,2023-02-02,2,33,24,946.9655713079352,91.86425865133249,0.19245406723242922,D
792,2023-02-03,2,34,1,987.2642434216438,42.74956755449121,8.237882330393681,D
793,2023-02-03,2,34,2,719.5624700711936,90.65365377293354,2.852418840461068,E
794,2023-02-03,2,34,3,626.7607039428062,63.52145314827619,3.2667406509708106,D
795,2023-02-03,2,34,4,234.43324663803827,28.693240566260524,8.543891362162885,D
796,2023-02-03,2,34,5,142.0213599262668,75.26788199996287,5.9337594951482835,D
797,2023-02-03,2,34,6,733.8897791120106,26.295229255189255,3.162519157313181,B
798,2023-02-03,2,34,7,796.087415517328,86.09254172684162,10.985264584557216,C
799,2023-02-03,2,34,8,941.6288309066587,33.84787360641693,11.155977263729607,C
800,2023-02-03,2,34,9,187.11233331750506,80.15296023127199,9.540310085158843,D
801,2023-02-03,2,34,10,583.1617077373653,46.58603900063202,0.2429502712853921,B
802,2023-02-03,2,34,11,487.29533924434713,56.496936405331425,8.657231559075612,D
803,2023-02-03,2,34,12,251.9598877154701,34.72959276641636,1.2314184492953135,B
804,2023-02-03,2,34,13,944.9932183992024,68.6961138339029,0.45669794783495793,A
805,2023-02-03,2,34,14,132.35475782245356,9.730257153150912,7.687944118404871,D
806,2023-02-03,2,34,15,920.7098266490293,90.16761518602986,4.999687756690617,B
807,2023-02-03,2,34,16,434.6115994709189,53.45267689503791,10.506489613350766,D
808,2023-02-03,2,34,17,350.3505337691271,95.65520605180589,5.434542628165775,D
809,2023-02-03,2,34,18,622.7692205949829,77.84887589100792,0.1535691856916868,D
810,2023-02-03,2,34,19,978.6280054522165,38.66433828831249,3.7507646840309943,D
811,2023-02-03,2,34,20,149.29858670074816,7.067442720245165,4.359587764545221,D
812,2023-02-03,2,34,21,503.6296296083788,87.35017241177403,1.4614357094332238,D
813,2023-02-03,2,34,22,602.4921549512808,72.78174095599302,5.2352429655860195,D
814,2023-02-03,2,34,23,547.5914545791899,80.42412506497955,1.988953664523837,D
815,2023-02-03,2,34,24,158.0184216519634,73.36877603515981,9.313550881775235,D
816,2023-02-04,2,35,1,204.77090917404416,82.66801111951936,10.612232789912744,D
817,2023-02-04,2,35,2,637.9931543770227,41.35634702257849,4.384334331926899,D
818,2023-02-04,2,35,3,932.4436046556085,55.33962805419068,0.4657458350036442,D
819,2023-02-04,2,35,4,404.45860580240463,74.75235902865242,9.897585876132359,D
820,2023-02-04,2,35,5,505.90252262762704,31.10031755644537,5.973804918399688,D
821,2023-02-04,2,35,6,433.71400938668796,80.32024456815304,2.292692288991877,B
822,2023-02-04,2,35,7,987.3217328809966,56.45385206626269,1.4304024294167716,A
823,2023-02-04,2,35,8,449.9541238116701,73.86410156365405,0.9048832390121074,B
824,2023-02-04,2,35,9,917.4708844669609,8.157883768602192,10.354339579194919,C
825,2023-02-04,2,35,10,940.0688618199401,94.30516083834182,8.318221223712678,C
826,2023-02-04,2,35,11,626.3052978639815,85.43214828690625,7.638672855647765,D
827,2023-02-04,2,35,12,360.6332686050526,39.18996669007777,8.584346111135297,D
828,2023-02-04,2,35,13,285.15807993755124,15.201347642200913,7.528797926470546,D
829,2023-02-04,2,35,14,360.27244286514025,56.36050960168709,2.679130413604894,B
830,2023-02-04,2,35,15,720.1929169325792,24.331880521779404,2.268136776547606,B
831,2023-02-04,2,35,16,289.66619396014545,32.56764508117909,5.217574742367068,C
832,2023-02-04,2,35,17,234.10426793641054,60.74097291213106,0.8578853980551793,B
833,2023-02-04,2,35,18,686.2322452226965,40.81045867017232,11.127611152315062,D
834,2023-02-04,2,35,19,954.9847052432938,61.06295557543178,4.343837423021231,D
835,2023-02-04,2,35,20,501.593354409238,67.47704242451529,5.034349466226912,D
836,2023-02-04,2,35,21,834.902134369089,15.02496329648093,10.43276179530387,D
837,2023-02-04,2,35,22,524.8292955623964,66.0895619593572,5.65237025409702,D
838,2023-02-04,2,35,23,178.04807567175652,95.92515886991491,6.179302223528975,D
839,2023-02-04,2,35,24,890.584496424259,56.18730287272571,11.269404016968345,D
840,2023-02-05,2,36,1,661.0666234074632,1.8109921208301016,5.489723739184121,D
841,2023-02-05,2,36,2,90.18538382554424,54.07466311013896,8.300840642276732,D
842,2023-02-05,2,36,3,719.424219554349,43.070066316657844,6.33863561028974,D
843,2023-02-05,2,36,4,838.1825083400047,97.1867170860311,7.75837634378383,D
844,2023-02-05,2,36,5,893.8258615884982,75.35829474771761,10.563139077706852,D
845,2023-02-05,2,36,6,435.50841384049215,38.03216182389229,9.34954352351199,D
846,2023-02-05,2,36,7,293.8466831244111,0.0015258084185565401,7.136901241662651,D
847,2023-02-05,2,36,8,204.2922565323423,18.730702943588373,0.9062855539892801,B
848,2023-02-05,2,36,9,532.6739568838171,37.420644446713155,7.630597477607691,D
849,2023-02-05,2,36,10,239.55268033152782,48.22979357071272,10.49402102168465,D
850,2023-02-05,2,36,11,432.1843169610984,50.321648213992745,3.754946888746729,C
851,2023-02-05,2,36,12,265.9635472107699,42.81053209297209,1.478330652204904,B
852,2023-02-05,2,36,13,458.9961263511281,65.1448667098694,0.15031827598248373,B
853,2023-02-05,2,36,14,736.0522339598527,61.862704716194294,1.457514410171911,A
854,2023-02-05,2,36,15,971.9055669618026,38.50909350380706,9.746188891356532,C
855,2023-02-05,2,36,16,785.5705409004491,3.9038931371053742,11.220320585913402,C
856,2023-02-05,2,36,17,808.7790835810096,9.319554221385818,2.2799129619731446,B
857,2023-02-05,2,36,18,988.7221370320814,24.41097005651418,6.103477375424191,D
858,2023-02-05,2,36,19,118.127318507775,76.65336604788948,6.873211705795489,D
859,2023-02-05,2,36,20,96.44620165196135,5.367866170815372,3.52721089890595,D
860,2023-02-05,2,36,21,14.367652444017368,3.0049723833134645,6.641333391820644,D
861,2023-02-05,2,36,22,787.8910157751978,57.246898168703495,3.985354259685831,D
862,2023-02-05,2,36,23,435.0700879075698,51.213513664142006,8.030673680824952,D
863,2023-02-05,2,36,24,316.14456793290896,32.41297723525767,10.905249770097432,D
864,2023-02-06,2,37,1,291.0817318530391,64.48903620229105,2.263209358143566,E
865,2023-02-06,2,37,2,839.4281278517766,10.813040228323366,1.9775342144499974,D
866,2023-02-06,2,37,3,835.4656041223009,86.79197018935648,2.490151280373068,E
867,2023-02-06,2,37,4,804.5567731329261,51.57898616209435,8.776719758351309,D
868,2023-02-06,2,37,5,812.1286677666303,4.503862910157297,10.536613433221445,D
869,2023-02-06,2,37,6,708.3270630655146,79.03782883172381,6.945235689749306,C
870,2023-02-06,2,37,7,420.03097402321754,61.698283862438764,4.051325628685019,C
871,2023-02-06,2,37,8,617.6442937392746,25.928721497824327,5.348589956427466,D
872,2023-02-06,2,37,9,162.04631035591584,17.624677762062458,1.9872860833041361,B
873,2023-02-06,2,37,10,771.0858235831176,64.3931519235161,6.3612371301008706,C
874,2023-02-06,2,37,11,804.2227121907652,61.28192606507077,3.09229734015407,B
875,2023-02-06,2,37,12,392.62623467011946,85.1977704607727,8.239149024459705,D
876,2023-02-06,2,37,13,434.77730825101185,12.92479481118326,2.037117901721068,B
877,2023-02-06,2,37,14,494.76400338220026,47.80390733357396,6.148881613383111,D
878,2023-02-06,2,37,15,587.2706862196613,36.00040426440052,7.701017768806874,D
879,2023-02-06,2,37,16,618.7503001474755,84.85393525395479,6.943396186559751,D
880,2023-02-06,2,37,17,645.3966063555292,14.69322824082363,0.06179556500004993,B
881,2023-02-06,2,37,18,920.9932315630595,61.93083645550265,1.0180698931397194,D
882,2023-02-06,2,37,19,862.3288765106009,46.646894874561326,7.377855163843229,D
883,2023-02-06,2,37,20,155.0552371483215,11.472871658903205,10.484909043613087,D
884,2023-02-06,2,37,21,623.4076942762962,61.40657112212368,7.397192415949207,D
885,2023-02-06,2,37,22,679.2673447927017,92.44462001967307,5.9552271314821095,D
886,2023-02-06,2,37,23,462.8087755588129,33.57639881559614,5.421063255351193,D
887,2023-02-06,2,37,24,68.0621604829868,95.87029807016492,5.152359986481996,D
888,2023-02-07,2,38,1,695.9003629040465,2.5170755298328684,6.843132696784211,D
889,2023-02-07,2,38,2,284.8929684196297,44.651079788317794,9.692460163427302,D
890,2023-02-07,2,38,3,338.7244833747999,26.504669211420595,10.353533006044671,D
891,2023-02-07,2,38,4,478.69090828704907,99.19966195538832,3.9462620322339745,D
892,2023-02-07,2,38,5,267.24217854345954,52.20501387476588,6.627025963137361,D
893,2023-02-07,2,38,6,258.2388949013212,35.950083937148534,7.497522682354317,D
894,2023-02-07,2,38,7,36.36248484204929,72.84190526714916,3.6454294258879956,C
895,2023-02-07,2,38,8,452.4429222940213,10.582099663989853,4.8790760064262,C
896,2023-02-07,2,38,9,179.31342625218124,6.069512372800978,4.168000109565147,C
897,2023-02-07,2,38,10,916.5850002085136,16.722800307848516,9.75972993913863,C
898,2023-02-07,2,38,11,64.51849280284034,67.0102843331512,7.7601478472542755,D
899,2023-02-07,2,38,12,934.1334440879706,66.49017465296238,8.381640069442202,C
900,2023-02-07,2,38,13,808.5222727851016,30.926848286262132,4.039630227839293,B
901,2023-02-07,2,38,14,361.2828527610276,53.959638978908885,8.027824068353773,D
902,2023-02-07,2,38,15,517.3000708046667,13.417576485661176,9.434938200258504,D
903,2023-02-07,2,38,16,18.45659984493451,33.45645541067769,11.20873286054542,D
904,2023-02-07,2,38,17,111.92331385968504,1.838277192918758,3.792857661075084,C
905,2023-02-07,2,38,18,420.97836849224007,76.77081992321305,10.716622475165204,D
906,2023-02-07,2,38,19,990.3094990703083,30.299127652105817,8.202855097626129,D
907,2023-02-07,2,38,20,913.3201381303359,50.60563757475024,3.1225201085325653,D
908,2023-02-07,2,38,21,254.63873344602774,96.36316075070668,5.217886530719033,D
909,2023-02-07,2,38,22,28.06042380452036,66.46408496645832,5.894999460365785,D
910,2023-02-07,2,38,23,904.5841727221406,64.11864873889914,8.266317702888873,D
911,2023-02-07,2,38,24,669.059719217162,98.18125242651311,10.142539328288995,D
912,2023-02-08,2,39,1,693.4424854975083,79.35862919361485,1.8892883580280524,D
913,2023-02-08,2,39,2,13.561822090148418,24.955270398125574,9.721956443330509,D
914,2023-02-08,2,39,3,435.5475894398623,44.80822508021154,1.5810457376747042,D
915,2023-02-08,2,39,4,689.9675339970576,2.658805266245756,10.701763917297695,D
916,2023-02-08,2,39,5,901.8200854991293,32.78334297304325,10.282962347696339,D
917,2023-02-08,2,39,6,399.77321626601463,78.74012254029658,10.559064068303382,D
918,2023-02-08,2,39,7,975.856551672055,61.16174266216676,8.208765339424167,C
919,2023-02-08,2,39,8,966.0231572594978,87.892930810438,2.043599595402329,B
920,2023-02-08,2,39,9,215.605826296454,25.045900849999292,4.996877381489447,C
921,2023-02-08,2,39,10,17.357839383915607,58.438244652917106,3.4376706912955366,C
922,2023-02-08,2,39,11,232.1715471504357,21.37382797029822,3.9265682261154526,C
923,2023-02-08,2,39,12,330.81832014473997,86.708592292089,9.732075284044477,D
924,2023-02-08,2,39,13,751.7710030788733,98.3436393760803,1.9853667952206557,A
925,2023-02-08,2,39,14,802.8323222827913,59.94986126654079,5.755745992552468,C
926,2023-02-08,2,39,15,163.1629909979752,1.7554869917556282,9.101179065948722,D
927,2023-02-08,2,39,16,250.5861595797196,93.38010184783498,9.218658340549839,D
928,2023-02-08,2,39,17,756.935807282046,31.485811942924048,9.04355527071596,C
929,2023-02-08,2,39,18,129.03286204479096,24.137913591403425,6.335321440040362,D
930,2023-02-08,2,39,19,145.76684966966775,45.56395295751632,6.996440350450724,D
931,2023-02-08,2,39,20,635.2756445671118,81.59151127041689,0.7005710426891828,D
932,2023-02-08,2,39,21,726.1363481316242,62.66199477982908,9.261637354214534,D
933,2023-02-08,2,39,22,330.5046853579958,54.72104221547408,5.69909292456698,D
934,2023-02-08,2,39,23,522.979171841333,97.18980855361544,3.3899847400404366,D
935,2023-02-08,2,39,24,321.06425473791404,79.06221001075909,0.346808703749674,D
936,2023-02-09,2,40,1,440.2538058001436,32.55284057787853,9.982092844290714,D
937,2023-02-09,2,40,2,676.8001327791326,54.90735417068269,9.498213677122905,D
938,2023-02-09,2,40,3,993.2653028939278,11.559449918127719,7.224816291151708,D
939,2023-02-09,2,40,4,940.0970770201951,43.466681159772534,0.7494730001051736,D
940,2023-02-09,2,40,5,222.187862999487,21.158621563841084,10.948644582795055,D
941,2023-02-09,2,40,6,191.46518259862395,16.961005216820535,2.95208934449465,C
942,2023-02-09,2,40,7,4.233477662630336,51.18188843130188,9.942984880962252,D
943,2023-02-09,2,40,8,96.06480567955815,67.31210113032976,10.493876727003812,D
944,2023-02-09,2,40,9,822.9395856145668,59.85696052419872,9.143466957086183,C
945,2023-02-09,2,40,10,853.527957945736,75.38812224002609,5.647527240282728,C
946,2023-02-09,2,40,11,135.3457630150338,7.311717247189731,5.353988098231879,C
947,2023-02-09,2,40,12,549.0850623550216,92.05366689843983,3.2323773841340935,C
948,2023-02-09,2,40,13,611.0233895809821,9.134760413367115,5.989838402810572,D
949,2023-02-09,2,40,14,223.5024463749711,4.332012636422444,1.4144423127981152,B
950,2023-02-09,2,40,15,976.0505396247058,3.305463755984761,3.08939732558342,B
951,2023-02-09,2,40,16,325.6274086425463,76.46914801749028,2.0314445786110835,C
952,2023-02-09,2,40,17,151.6083068219228,88.20542171420036,10.350550437411352,D
953,2023-02-09,2,40,18,763.1815516175741,36.87889822031713,2.7596169318855597,E
954,2023-02-09,2,40,19,470.38104376686334,6.768396443004554,3.6643208065466415,D
955,2023-02-09,2,40,20,713.0338320908361,84.09115980352391,8.783622506791259,D
956,2023-02-09,2,40,21,14.407248849178329,56.59680499165815,1.7812986240758002,D
957,2023-02-09,2,40,22,672.4613181386782,1.4393102463459595,1.0081011685025503,D
958,2023-02-09,2,40,23,609.537633371067,84.54535815355379,5.860489670796812,D
959,2023-02-09,2,40,24,377.46134730281443,32.46436955207407,3.5552224160119246,D
960,2023-02-10,2,41,1,509.19633335687445,91.48260784484596,3.1623299616628047,D
961,2023-02-10,2,41,2,688.5765006242519,0.710211684475881,5.761114587361656,D
962,2023-02-10,2,41,3,464.9864418974253,93.96253931276625,7.9869516707559765,D
963,2023-02-10,2,41,4,175.46935701369785,42.34832713921658,11.142129335772365,D
964,2023-02-10,2,41,5,876.6112192945925,9.053822659190491,9.274399864031974,D
965,2023-02-10,2,41,6,905.9158434576411,89.1664746377707,2.8417447499567343,B
966,2023-02-10,2,41,7,649.7426602056225,44.74698268529571,1.7758183916071222,B
967,2023-02-10,2,41,8,237.4060886007006,10.746632742786144,7.871682746763447,D
968,2023-02-10,2,41,9,493.3391506166696,90.74077297777976,1.3523586653404933,B
969,2023-02-10,2,41,10,689.3405575141218,54.61669778832929,1.2621550335322647,B
970,2023-02-10,2,41,11,877.6079512991771,17.241427919135443,6.135690595807153,C
971,2023-02-10,2,41,12,699.1435478659973,79.53865744093017,2.2834118113750668,B
972,2023-02-10,2,41,13,523.4400957129752,71.55488134150457,9.478863464938277,D
973,2023-02-10,2,41,14,565.0704320134337,60.27350079795566,8.021544445000442,D
974,2023-02-10,2,41,15,252.32676677836972,64.90757045599206,6.3517024865908915,D
975,2023-02-10,2,41,16,210.01177618915557,3.7197555757164547,8.22583380163654,D
976,2023-02-10,2,41,17,52.660338430650235,63.692299228690615,6.168206938193828,D
977,2023-02-10,2,41,18,245.7395676945141,81.98815470730989,4.0386804829190535,D
978,2023-02-10,2,41,19,970.5104934943453,74.42902987058055,4.179977755904571,D
979,2023-02-10,2,41,20,130.44278518857982,24.15698507029972,2.242686788893985,E
980,2023-02-10,2,41,21,128.01286046899747,6.292724863905064,1.0199604732378675,D
981,2023-02-10,2,41,22,202.76693198229114,36.88499456402171,9.196088900030114,D
982,2023-02-10,2,41,23,776.5075947749109,39.04863007252346,8.008166974137225,D
983,2023-02-10,2,41,24,111.4160842730676,42.68909474625359,0.8722822656599057,D
984,2023-02-11,2,42,1,674.5423671987559,20.847126485835688,6.843890530324068,D
985,2023-02-11,2,42,2,330.1085808090059,99.72200928744267,6.440932581568921,D
986,2023-02-11,2,42,3,677.9378153043574,44.19468135657185,10.161819439962256,D
987,2023-02-11,2,42,4,163.92528889077155,42.29714931179556,10.921935829589884,D
988,2023-02-11,2,42,5,500.2418873791603,84.80249715434634,8.354595665812242,D
989,2023-02-11,2,42,6,660.4125311775897,76.51561047535263,5.745000780311728,D
990,2023-02-11,2,42,7,608.2288486919266,61.50490057457032,8.425309889666028,D
991,2023-02-11,2,42,8,6.911220501554133,29.05467422737249,10.40848022936733,D
992,2023-02-11,2,42,9,400.7560060377457,91.59489050676116,10.311883167374974,D
993,2023-02-11,2,42,10,25.140827532299912,57.16668067593966,7.0154710224815915,D
994,2023-02-11,2,42,11,394.7575848520635,91.4750922887244,5.963493686206798,D
995,2023-02-11,2,42,12,463.6895494127425,88.0230199167785,9.527640212333889,D
996,2023-02-11,2,42,13,544.4738468950675,44.54587357785229,2.6040420176026826,B
997,2023-02-11,2,42,14,82.27026600132976,11.895296027271707,8.667017995900558,D
998,2023-02-11,2,42,15,630.5612467874398,57.31574744117792,4.406874916566165,C
999,2023-02-11,2,42,16,121.95998550066338,32.12378111352354,0.7058595567140781,B
1000,2023-02-11,2,42,17,549.9994732700196,30.529678117164917,1.172953174473894,B
1001,2023-02-11,2,42,18,985.6784848897271,2.7521393337343936,5.023083161776503,D
1002,2023-02-11,2,42,19,413.38214008650687,39.495346612189245,5.6008031602061905,D
1003,2023-02-11,2,42,20,299.5605519648665,69.19268530514262,0.1356417123780536,D
1004,2023-02-11,2,42,21,609.0766388658118,4.014046177562514,1.1788998321946424,D
1005,2023-02-11,2,42,22,311.0059724212716,65.21716082888666,10.44986093160895,D
1006,2023-02-11,2,42,23,419.53997195595315,1.7301500166264194,2.6032544508100126,F
1007,2023-02-11,2,42,24,997.7942320843592,10.935672370475146,2.5335278453335217,E
1008,2023-02-12,2,43,1,805.8084485899714,5.3789287231157275,2.495421292149914,E
1009,2023-02-12,2,43,2,277.2354472029352,87.8741543244781,4.9593907908530035,D
1010,2023-02-12,2,43,3,746.1829523321877,35.322944647924736,3.348032677518981,D
1011,2023-02-12,2,43,4,325.71244320254146,92.75595353845843,4.014142416882307,D
1012,2023-02-12,2,43,5,995.5632119373954,18.36915298759304,1.9606741090048092,D
1013,2023-02-12,2,43,6,103.52747737249916,67.23706034479852,5.168807747442475,C
1014,2023-02-12,2,43,7,681.0936907744039,3.158662887129493,9.11720661072904,D
1015,2023-02-12,2,43,8,496.78738443721966,23.855289781167087,8.951606307660445,D
